['89-02 32 AVENUE', 'QUEENS', {u'lat': 40.7576279, u'lng': -73.878619}]
['93-11 34 AVENUE', 'QUEENS', {u'lat': 40.755764, u'lng': -73.87445699999999}]
['40-01 43 AVENUE', 'QUEENS', {u'lat': 40.7457471, u'lng': -73.92332019999999}]
['50-05 31 AVENUE', 'QUEENS', {u'lat': 40.7576338, u'lng': -73.9083998}]
['33-52 62 STREET', 'QUEENS', {u'lat': 40.752606, u'lng': -73.900314}]
['60-02 60 LANE', 'QUEENS', {u'lat': 40.716288, u'lng': -73.904467}]
['75-02 162 STREET', 'QUEENS', {u'lat': 40.7264369, u'lng': -73.8075916}]
['130-02 115 AVENUE', 'QUEENS', {u'lat': 40.6795351, u'lng': -73.8106718}]
['229-02 137 AVENUE', 'QUEENS', {u'lat': 40.672235, u'lng': -73.74333399999999}]
['63-55 102ND STREET', 'QUEENS', {u'lat': 40.7323475, u'lng': -73.8538445}]
['46-35 OCEANIA STREET', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['205-01 33 AVENUE', 'QUEENS', {u'lat': 40.770092, u'lng': -73.7839769}]
['109-59 INWOOD STREET', 'QUEENS', {u'lat': 40.6881453, u'lng': -73.8004656}]
['101-33 124 STREET', 'QUEENS', {u'lat': 40.690426, u'lng': -73.82106499999999}]
['201-02 53 AVENUE', 'QUEENS', {u'lat': 40.748394, u'lng': -73.77656499999999}]
['159-01 59 AVENUE', 'QUEENS', {u'lat': 40.741093, u'lng': -73.808757}]
['138-01 77 AVENUE', 'QUEENS', {u'lat': 40.7209261, u'lng': -73.8233582}]
['70-35 150 STREET', 'QUEENS', {u'lat': 40.7296415, u'lng': -73.8178101}]
['33-09 35 AVENUE', 'QUEENS', {u'lat': 40.75739189999999, u'lng': -73.9263612}]
['18-25 212 STREET', 'QUEENS', {u'lat': 40.7823459, u'lng': -73.77844}]
['14-14 29 AVENUE', 'QUEENS', {u'lat': 40.7710982, u'lng': -73.92946210000001}]
['81-14 257 STREET', 'QUEENS', {u'lat': 40.7420669, u'lng': -73.7130222}]
['174-10 67 AVENUE', 'QUEENS', {u'lat': 40.7341906, u'lng': -73.7953455}]
['65-10 DIETERLE CRESCENT', 'QUEENS', {u'lat': 40.720572, u'lng': -73.861471}]
['64-35 102 STREET', 'QUEENS', {u'lat': 40.731005, u'lng': -73.852189}]
['120-45 235 STREET', 'QUEENS', {u'lat': 40.68539940000001, u'lng': -73.730026}]
['56-37 188 STREET', 'QUEENS', {u'lat': 40.7324243, u'lng': -73.782668}]
['189-10 RADNOR ROAD', 'QUEENS', {u'lat': 40.7244008, u'lng': -73.7774751}]
['148-15 230 STREET', 'QUEENS', {u'lat': 40.6562033, u'lng': -73.7531286}]
['90-36 150 STREET', 'QUEENS', {u'lat': 40.70274999999999, u'lng': -73.805035}]
['2-45 BEACH  79 STREET', 'QUEENS', {u'lat': 40.5889357, u'lng': -73.8052821}]
['163-15 21 ROAD', 'QUEENS', {u'lat': 40.777691, u'lng': -73.79480869999999}]
['147-26 25 DRIVE', 'QUEENS', {u'lat': 40.7752465, u'lng': -73.81938939999999}]
['252-12 72 AVENUE', 'QUEENS', {u'lat': 40.7499669, u'lng': -73.7217146}]
['218-12 HARTLAND AVENUE', 'QUEENS', {u'lat': 40.73603, u'lng': -73.75397199999999}]
['144-80 BARCLAY AVENUE', 'QUEENS', {u'lat': 40.7603471, u'lng': -73.8179093}]
['68-17 AUSTIN STREET', 'QUEENS', {u'lat': 40.7230138, u'lng': -73.8518455}]
['85-15 258 STREET', 'QUEENS', {u'lat': 40.734295, u'lng': -73.7091227}]
['84-40 101 STREET', 'QUEENS', {u'lat': 40.697177, u'lng': -73.847866}]
['109-89 204 STREET', 'QUEENS', {u'lat': 40.706768, u'lng': -73.75379269999999}]
['152-20 11 AVENUE', 'QUEENS', {u'lat': 40.79248219999999, u'lng': -73.8095577}]
['154-60 17 AVENUE', 'QUEENS', {u'lat': 40.78322, u'lng': -73.806977}]
['253-50 149 AVENUE', 'QUEENS', {u'lat': 40.652634, u'lng': -73.735608}]
['71-25 113 STREET', 'QUEENS', {u'lat': 40.722812, u'lng': -73.837357}]
['825 HICKSVILLE ROAD', 'QUEENS', {u'lat': 40.6002014, u'lng': -73.7418209}]
['39-20 48 AVENUE', 'QUEENS', {u'lat': 40.7399816, u'lng': -73.9263768}]
['70-10 164 STREET', 'QUEENS', {u'lat': 40.731067, u'lng': -73.805758}]
['65-11 155 STREET', 'QUEENS', {u'lat': 40.736521, u'lng': -73.813001}]
['138-30 LAFAYETTE STREET', 'QUEENS', {u'lat': 40.6717971, u'lng': -73.8449613}]
['53-11 SPRINGFIELD BOULEVARD', 'QUEENS', {u'lat': 40.7535669, u'lng': -73.759799}]
['36-41 28 STREET', 'QUEENS', {u'lat': 40.7571524, u'lng': -73.93241239999999}]
['75-25 BELL BOULEVARD', 'QUEENS', {u'lat': 40.73801, u'lng': -73.75638099999999}]
['159-15 88 STREET', 'QUEENS', {u'lat': 40.65772399999999, u'lng': -73.843869}]
['74-30 COMMONWEALTH BLVD', 'QUEENS', {u'lat': 40.744184, u'lng': -73.727581}]
['16-10 UTOPIA PARKWAY', 'QUEENS', {u'lat': 40.7839402, u'lng': -73.794795}]
['93-11 101 AVENUE', 'QUEENS', {u'lat': 40.684768, u'lng': -73.847622}]
['34-25 82 STREET', 'QUEENS', {u'lat': 40.7529623, u'lng': -73.8848599}]
['231-02 67 AVENUE', 'QUEENS', {u'lat': 40.747524, u'lng': -73.745381}]
['31-15 140 STREET', 'QUEENS', {u'lat': 40.7701939, u'lng': -73.82762}]
['535 BRIAR PLACE', 'QUEENS', {u'lat': 40.5991811, u'lng': -73.75829829999999}]
['64-20 175 STREET', 'QUEENS', {u'lat': 40.73761289999999, u'lng': -73.7940113}]
['85-05 144 STREET', 'QUEENS', {u'lat': 40.7104481, u'lng': -73.8118626}]
['144-39 GRAVETT ROAD', 'QUEENS', {u'lat': 40.7352223, u'lng': -73.82402900000001}]
['62-10 108 STREET', 'QUEENS', {u'lat': 40.7364625, u'lng': -73.8514362}]
['57-40 MARATHON PARKWAY', 'QUEENS', {u'lat': 40.7586405, u'lng': -73.7313503}]
['86-15 37 AVENUE', 'QUEENS', {u'lat': 40.750434, u'lng': -73.87997299999999}]
['125-20 SUTPHIN BOULEVARD', 'QUEENS', {u'lat': 40.674705, u'lng': -73.79034899999999}]
['252-12 72 AVENUE', 'QUEENS', {u'lat': 40.7499669, u'lng': -73.7217146}]
['121-10 ROCKAWAY BOULEVARD', 'QUEENS', {u'lat': 40.6757652, u'lng': -73.8169941}]
['32-02 JUNCTION BOULEVARD', 'QUEENS', {u'lat': 40.757566, u'lng': -73.874573}]
['67-25 51 ROAD', 'QUEENS', {u'lat': 40.734677, u'lng': -73.89711400000002}]
['73-10 34 AVENUE', 'QUEENS', {u'lat': 40.752603, u'lng': -73.89287}]
['145-00 SPRINGFIELD BOULEVARD', 'QUEENS', {u'lat': 40.6648583, u'lng': -73.7590877}]
['153-23 83 STREET', 'QUEENS', {u'lat': 40.7605559, u'lng': -73.88530759999999}]
['91-30 METROPOLITAN AVENUE', 'QUEENS', {u'lat': 40.708753, u'lng': -73.8557999}]
['30-14 30 STREET', 'QUEENS', {u'lat': 40.7412872, u'lng': -73.93807830000002}]
['46-21 COLDEN STREET', 'QUEENS', {u'lat': 40.7494299, u'lng': -73.82141}]
['88-15 182 STREET', 'QUEENS', {u'lat': 40.6705258, u'lng': -73.7616992}]
['17-15 WEIRFIELD STREET', 'QUEENS', {u'lat': 40.69943, u'lng': -73.90383299999999}]
['29-66 137 STREET', 'QUEENS', {u'lat': 40.76975300000001, u'lng': -73.83200099999999}]
['143-10 SPRINGFIELD BOULEVARD', 'QUEENS', {u'lat': 40.6682551, u'lng': -73.75689550000001}]
['158-40 76 ROAD', 'QUEENS', {u'lat': 40.724191, u'lng': -73.80937}]
['144-51 ARTHUR STREET', 'QUEENS', {u'lat': 40.6648044, u'lng': -73.7599912}]
['158-40 76 ROAD', 'QUEENS', {u'lat': 40.724191, u'lng': -73.80937}]
['1307 CENTRAL AVENUE', 'QUEENS', {u'lat': 40.607224, u'lng': -73.7488149}]
['158-40 76 ROAD', 'QUEENS', {u'lat': 40.724191, u'lng': -73.80937}]
['109-89 204 STREET', 'QUEENS', {u'lat': 40.706768, u'lng': -73.75379269999999}]
['8-21 BAY 25 STREET', 'QUEENS', {u'lat': 40.601532, u'lng': -73.76397899999999}]
['100-00 BEACH CHANNEL DRIVE', 'QUEENS', {u'lat': 40.58555339999999, u'lng': -73.82310249999999}]
['144-80 BARCLAY AVENUE', 'QUEENS', {u'lat': 40.7603471, u'lng': -73.8179093}]
['30-20 THOMSON AVENUE', 'QUEENS', {u'lat': 40.7448591, u'lng': -73.9369449}]
['143-10 SPRINGFIELD BOULEVARD', 'QUEENS', {u'lat': 40.6682551, u'lng': -73.75689550000001}]
['74-10 COMMONWEALTH BOULEVARD', 'QUEENS', {u'lat': 40.746011, u'lng': -73.7283855}]
['30-20 THOMSON AVENUE', 'QUEENS', {u'lat': 40.7448591, u'lng': -73.9369449}]
['92-07 175 STREET', 'QUEENS', {u'lat': 40.707636, u'lng': -73.785231}]
['233-15 MERRICK BOULEVARD', 'QUEENS', {u'lat': 40.675072, u'lng': -73.7362799}]
['143-10 SPRINGFIELD BOULEVARD', 'QUEENS', {u'lat': 40.6682551, u'lng': -73.75689550000001}]
['46-21 COLDEN STREET', 'QUEENS', {u'lat': 40.7494299, u'lng': -73.82141}]
['8-21 BAY 25 STREET', 'QUEENS', {u'lat': 40.601532, u'lng': -73.76397899999999}]
['143-10 SPRINGFIELD BOULEVARD', 'QUEENS', {u'lat': 40.6682551, u'lng': -73.75689550000001}]
['34-65 192 STREET', 'QUEENS', {u'lat': 40.7648343, u'lng': -73.7897125}]
['23-15 NEWTOWN AVENUE', 'QUEENS', {u'lat': 40.7713192, u'lng': -73.9241835}]
['45-10 94TH STREET', 'QUEENS', {u'lat': 40.743204, u'lng': -73.871482}]
['18-25 212 STREET', 'QUEENS', {u'lat': 40.7823459, u'lng': -73.77844}]
['222-14 JAMAICA AVE', 'QUEENS', {u'lat': 40.6929012, u'lng': -73.8543097}]
['36-41 28 STREET', 'QUEENS', {u'lat': 40.7571524, u'lng': -73.93241239999999}]
['8-21 BAY 25 STREET', 'QUEENS', {u'lat': 40.601532, u'lng': -73.76397899999999}]
['108-55 69 AVENUE', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['37-15 13 STREET', 'QUEENS', {u'lat': 40.7585062, u'lng': -73.9393628}]
['95-16 89TH AVENUE', 'QUEENS', {u'lat': 40.69146, u'lng': -73.84856599999999}]
['138-30 LAFAYETTE STREET', 'QUEENS', {u'lat': 40.6717971, u'lng': -73.8449613}]
['8-21 BAY 25 STREET', 'QUEENS', {u'lat': 40.601532, u'lng': -73.76397899999999}]
['167-01 GOTHIC DRIVE', 'JAMAICA', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['320 BEACH 104TH STREET', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['3-65 BEACH 56 STREET', 'QUEENS', {u'lat': 40.59398700000001, u'lng': -73.786652}]
['156-10 BAISLEY BOULEVARD', 'QUEENS', {u'lat': 40.6749885, u'lng': -73.7832792}]
['100-00 BEACH CHANNEL DRIVE', 'QUEENS', {u'lat': 40.58555339999999, u'lng': -73.82310249999999}]
['57-00 223RD STREET', 'QUEENS', {u'lat': 40.7518284, u'lng': -73.75598370000002}]
['63-25 MAIN STREET', 'QUEENS', {u'lat': 40.7387753, u'lng': -73.8238923}]
['58-20 UTOPIA PARKWAY', 'QUEENS', {u'lat': 40.7404652, u'lng': -73.79360919999999}]
['230-17 HILLSIDE AVENUE', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['67-01 110 STREET', 'QUEENS', {u'lat': 40.7294721, u'lng': -73.8456713}]
['48-10 31 AVENUE', 'QUEENS', {u'lat': 40.7576896, u'lng': -73.91037779999999}]
['14-30 BROADWAY', 'QUEENS', {u'lat': 40.7656043, u'lng': -73.9329667}]
['48-01 90 STREET', 'QUEENS', {u'lat': 40.74083690000001, u'lng': -73.8739856}]
['35-01 UNION STREET', 'QUEENS', {u'lat': 40.764868, u'lng': -73.826819}]
['167-01 GOTHIC DRIVE', 'JAMAICA', {u'lat': 40.7141353, u'lng': -73.7979805}]
['89-30 114 STREET', 'QUEENS', {u'lat': 40.6950772, u'lng': -73.8335014}]
['101-01 ROCKAWAY BOULEVARD', 'QUEENS', {u'lat': 40.678246, u'lng': -73.836861}]
['21-27 HIMROD STREET', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['207- 01 116TH  AVENUE', 'QUEENS', {u'lat': 40.6981894, u'lng': -73.74600889999999}]
['301 WEST 140 STREET', 'MANHATTAN', {u'lat': 40.8199748, u'lng': -73.9444992}]
['207- 01 116TH  AVENUE', 'QUEENS', {u'lat': 40.6981894, u'lng': -73.74600889999999}]
['207- 01 116TH  AVENUE', 'QUEENS', {u'lat': 40.6981894, u'lng': -73.74600889999999}]
['207- 01 116TH  AVENUE', 'QUEENS', {u'lat': 40.6981894, u'lng': -73.74600889999999}]
['148-20 REEVES AVENUE', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['21-16 44TH ROAD', 'QUEENS', {u'lat': 40.748656, u'lng': -73.9467929}]
['160-05 HIGHLAND AVENUE', 'QUEENS', {u'lat': 40.71185639999999, u'lng': -73.7953952}]
['45-35 VAN DAM STREET', 'QUEENS', {u'lat': 40.743285, u'lng': -73.93350869999999}]
['149-11 MELBOURNE AVENUE', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['31-10 THOMSON AVENUE', 'QUEENS', {u'lat': 40.7439997, u'lng': -73.9350126}]
['138-11 35 AVENUE', 'QUEENS', {u'lat': 40.765602, u'lng': -73.828293}]
['105-25 HORACE HARDING EXPY N', 'QUEENS', {u'lat': 40.737637, u'lng': -73.853408}]
['28-01 41 AVENUE', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['47-07 30 PLACE', 'QUEENS', {u'lat': 40.7426365, u'lng': -73.9363655}]
['74-20 COMMONWEALTH BLVD', 'QUEENS', {u'lat': 40.744121, u'lng': -73.728799}]
['28-04 41 AVENUE', 'QUEENS', {u'lat': 40.7513302, u'lng': -73.9374509}]
['34-12 36 AVENUE', 'QUEENS', {u'lat': 40.754985, u'lng': -73.926962}]
['37-02 47 AVENUE', 'QUEENS', {u'lat': 40.7422208, u'lng': -73.9283762}]
['45-30 36 STREET', 'QUEENS', {u'lat': 40.7555319, u'lng': -73.9251141}]
['165-65 84 AVENUE', 'QUEENS', {u'lat': 40.7160972, u'lng': -73.7989223}]
['94-06 104TH STREET', 'QUEENS', {u'lat': 40.68918, u'lng': -73.841461}]
['75-40 PARSONS BOULEVARD', 'QUEENS', {u'lat': 40.7252991, u'lng': -73.810707}]
['94-50 159 STREET', 'QUEENS', {u'lat': 40.7009286, u'lng': -73.7983153}]
['116-25 GUY R BREWER BOULEVARD', 'QUEENS', {u'lat': 40.6860804, u'lng': -73.7840523}]
['207-01 JAMAICA AVENUE', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['35-59 81ST STREET', 'QUEENS', {u'lat': 40.7461941, u'lng': -73.88458589999999}]
['36-12 35 AVENUE', 'QUEENS', {u'lat': 40.7557784, u'lng': -73.92414409999999}]
['57-12 94 STREET', 'QUEENS', {u'lat': 40.736482, u'lng': -73.86768959999999}]
['45-10 94TH STREET', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['142-10 LINDEN BOULEVARD', 'QUEENS', {u'lat': 40.68420649999999, u'lng': -73.8012285}]
['61-25 MARATHON PARKWAY', 'QUEENS', {u'lat': 40.75663249999999, u'lng': -73.72937519999999}]
['76-05 51 AVENUE', 'QUEENS', {u'lat': 40.737207, u'lng': -73.887005}]
['150-91 87 ROAD', 'QUEENS', {u'lat': 40.708383, u'lng': -73.804153}]
['85-15 258 STREET', 'QUEENS', {u'status': u'UNKNOWN_ERROR', u'results': []}]
['58 SUMMIT STREET', 'STATEN ISLAND', {u'lat': 40.508638, u'lng': -74.243949}]
['333 MIDLAND AVENUE', 'STATEN ISLAND', {u'lat': 40.57682399999999, u'lng': -74.099732}]
['80 SOUTH GOFF AVENUE', 'STATEN ISLAND', {u'lat': 40.52082499999999, u'lng': -74.211845}]
['200 NEDRA LANE', 'STATEN ISLAND', {u'lat': 40.5523598, u'lng': -74.1957597}]
['348 DEISIUS STREET', 'STATEN ISLAND', {u'lat': 40.5301659, u'lng': -74.18758489999999}]
['555 PAGE AVENUE', 'STATEN ISLAND', {u'lat': 40.51018699999999, u'lng': -74.23013999999999}]
['1270 HUGUENOT AVENUE', 'STATEN ISLAND', {u'lat': 40.52408459999999, u'lng': -74.18616089999999}]
['112 LINDENWOOD ROAD', 'STATEN ISLAND', {u'lat': 40.5478977, u'lng': -74.1519158}]
['50 JEFFERSON STREET', 'STATEN ISLAND', {u'lat': 40.590887, u'lng': -74.098252}]
['191 VERMONT AVENUE', 'STATEN ISLAND', {u'lat': 40.613324, u'lng': -74.068966}]
['100 TOMPKINS AVENUE', 'STATEN ISLAND', {u'lat': 40.622418, u'lng': -74.079229}]
['80 MONROE AVENUE', 'STATEN ISLAND', {u'lat': 40.639639, u'lng': -74.079595}]
['221 BROADWAY', 'STATEN ISLAND', {u'lat': 40.6368506, u'lng': -74.1174365}]
['780 POST AVENUE', 'STATEN ISLAND', {u'lat': 40.630563, u'lng': -74.1268879}]
['161 PARK AVENUE', 'STATEN ISLAND', {u'lat': 40.6365121, u'lng': -74.1329633}]
['168 HOOKER PLACE', 'STATEN ISLAND', {u'lat': 40.6313074, u'lng': -74.1446112}]
['1860 FOREST AVENUE', 'STATEN ISLAND', {u'lat': 40.6248239, u'lng': -74.15062999999999}]
['30 NATICK STREET', 'STATEN ISLAND', {u'lat': 40.57076500000001, u'lng': -74.133222}]
['225 CLEVELAND AVENUE', 'STATEN ISLAND', {u'lat': 40.5452111, u'lng': -74.14626609999999}]
['6581 HYLAN BOULEVARD', 'STATEN ISLAND', {u'lat': 40.51030919999999, u'lng': -74.21976839999999}]
['4108 VICTORY BOULEVARD', 'STATEN ISLAND', {u'lat': 40.5915602, u'lng': -74.1902344}]
['11 CLOVE LAKE PLACE', 'STATEN ISLAND', {u'lat': 40.62819, u'lng': -74.11702269999999}]
['1581 VICTORY BOULEVARD', 'STATEN ISLAND', {u'lat': 40.61404, u'lng': -74.116199}]
['200 WARDWELL AVENUE', 'STATEN ISLAND', {u'lat': 40.6178774, u'lng': -74.13307209999999}]
['55 LAYTON AVENUE', 'STATEN ISLAND', {u'lat': 40.642028, u'lng': -74.0854559}]
['32 ELVERTON AVENUE', 'STATEN ISLAND', {u'lat': 40.555229, u'lng': -74.1541713}]
['528 ACADEMY AVENUE', 'STATEN ISLAND', {u'lat': 40.507771, u'lng': -74.24361999999999}]
['60 FOOTE AVENUE', 'STATEN ISLAND', {u'lat': 40.6135779, u'lng': -74.0989589}]
['255 IONIA AVENUE', 'STATEN ISLAND', {u'lat': 40.5430306, u'lng': -74.1823593}]
['15 FAIRFIELD STREET', 'STATEN ISLAND', {u'lat': 40.564094, u'lng': -74.151375}]
['421 LINCOLN AVENUE', 'STATEN ISLAND', {u'lat': 40.574938, u'lng': -74.099425}]
['71 SAND LANE', 'STATEN ISLAND', {u'lat': 40.5976131, u'lng': -74.0714053}]
['216 CLAWSON STREET', 'STATEN ISLAND', {u'lat': 40.5740598, u'lng': -74.1092157}]
['380 GENESEE AVENUE', 'STATEN ISLAND', {u'lat': 40.552214, u'lng': -74.16904}]
['80 MAPLE PARKWAY', 'STATEN ISLAND', {u'lat': 40.631676, u'lng': -74.15732299999999}]
['58 LAWRENCE AVENUE', 'STATEN ISLAND', {u'lat': 40.62866169999999, u'lng': -74.1071855}]
['41 REID AVENUE', 'STATEN ISLAND', {u'lat': 40.593764, u'lng': -74.08063840000001}]
['1055 TARGEE STREET', 'STATEN ISLAND', {u'lat': 40.60259, u'lng': -74.090333}]
['101 WARREN STREET', 'STATEN ISLAND', {u'lat': 40.620441, u'lng': -74.080722}]
['200 ADELAIDE AVENUE', 'STATEN ISLAND', {u'lat': 40.560923, u'lng': -74.12424}]
['20 HOUSTON STREET', 'STATEN ISLAND', {u'lat': 40.6228721, u'lng': -74.1449793}]
['450 BUEL AVENUE', 'STATEN ISLAND', {u'lat': 40.582552, u'lng': -74.089012}]
['330 DURANT AVENUE', 'STATEN ISLAND', {u'lat': 40.5525404, u'lng': -74.1370388}]
['1060 WILLOWBROOK ROAD', 'STATEN ISLAND', {u'lat': 40.6027429, u'lng': -74.137439}]
['54 OSBORNE STREET', 'STATEN ISLAND', {u'lat': 40.536622, u'lng': -74.163061}]
['250 KRAMER AVENUE', 'STATEN ISLAND', {u'lat': 40.541838, u'lng': -74.213937}]
['140 PALMA DRIVE', 'STATEN ISLAND', {u'lat': 40.61116, u'lng': -74.083787}]
['77 MARSH AVENUE', 'STATEN ISLAND', {u'lat': 40.5831568, u'lng': -74.1607859}]
['55 MERRILL AVENUE', 'STATEN ISLAND', {u'lat': 40.610606, u'lng': -74.162623}]
['445 CASTLETON AVENUE', 'STATEN ISLAND', {u'lat': 40.634527, u'lng': -74.09799199999999}]
['144 KEATING PLACE', 'STATEN ISLAND', {u'lat': 40.591461, u'lng': -74.157336}]
['33 FERNDALE AVENUE', 'STATEN ISLAND', {u'lat': 40.5924704, u'lng': -74.15853249999999}]
['455 HUGUENOT AVENUE', 'STATEN ISLAND', {u'lat': 40.544605, u'lng': -74.197009}]
['715 OCEAN TERRACE', 'STATEN ISLAND', {u'lat': 40.6085151, u'lng': -74.10520260000001}]
['91 HENDERSON AVENUE', 'STATEN ISLAND', {u'lat': 40.641176, u'lng': -74.09546}]
['465 NEW DORP LANE', 'STATEN ISLAND', {u'lat': 40.5694138, u'lng': -74.1076719}]
['660 WEST 236 STREET', 'BRONX', {u'lat': 40.8871507, u'lng': -73.9135755}]
['85 ST JOSEPHS AVENUE', 'STATEN ISLAND', {u'lat': 40.634843, u'lng': -74.142015}]
['105 HAMILTON AVENUE', 'STATEN ISLAND', {u'lat': 40.6449118, u'lng': -74.08050700000001}]
['100 LUTEN AVENUE', 'STATEN ISLAND', {u'lat': 40.528303, u'lng': -74.193519}]
['1200 MANOR ROAD', 'STATEN ISLAND', {u'lat': 40.5986072, u'lng': -74.1231275}]
['109 RHINE AVENUE', 'STATEN ISLAND', {u'lat': 40.6109075, u'lng': -74.0869434}]
['290 ST MARKS PLACE', 'STATEN ISLAND', {u'lat': 40.6428034, u'lng': -74.0787503}]
['485 CLAWSON STREET', 'STATEN ISLAND', {u'lat': 40.568046, u'lng': -74.11724699999999}]
['155 TOMPKINS AVENUE', 'STATEN ISLAND', {u'lat': 40.62076769999999, u'lng': -74.0772082}]
['335 EAST 152 STREET', 'BRONX', {u'lat': 40.81910060000001, u'lng': -73.9194097}]
['1260 FRANKLIN AVENUE', 'BRONX', {u'lat': 40.8308718, u'lng': -73.9018842}]
['2100 LAFONTAINE AVENUE', 'BRONX', {u'lat': 40.8499341, u'lng': -73.8922426}]
['1701 FULTON AVENUE', 'BRONX', {u'lat': 40.8421053, u'lng': -73.89746989999999}]
['564 JACKSON AVENUE', 'BRONX', {u'lat': 40.8137625, u'lng': -73.9084802}]
['1000 EAST TREMONT AVENUE', 'BRONX', {u'lat': 40.8406606, u'lng': -73.8814381}]
['3201 KINGSBRIDGE AVENUE', 'BRONX', {u'lat': 40.881546, u'lng': -73.905683}]
['3010 BRIGGS AVENUE', 'BRONX', {u'lat': 40.87224399999999, u'lng': -73.883336}]
['230 EAST 183 STREET', 'BRONX', {u'lat': 40.8568025, u'lng': -73.8989065}]
['2750 LAFAYETTE AVENUE', 'BRONX', {u'lat': 40.826939, u'lng': -73.8307088}]
['1257 OGDEN AVENUE', 'BRONX', {u'lat': 40.8397742, u'lng': -73.92578999999999}]
['2555 TRATMAN AVENUE', 'BRONX', {u'lat': 40.8403311, u'lng': -73.844184}]
['3041 BRUCKNER BOULEVARD', 'BRONX', {u'lat': 40.8355756, u'lng': -73.8254128}]
['2195 ANDREWS AVENUE', 'BRONX', {u'lat': 40.8591662, u'lng': -73.9098193}]
['4550 CARPENTER AVENUE', 'BRONX', {u'lat': 40.902305, u'lng': -73.8547418}]
['778 FOREST AVENUE', 'BRONX', {u'lat': 40.8189551, u'lng': -73.9054918}]
['502 MORRIS AVENUE', 'BRONX', {u'lat': 40.816349, u'lng': -73.922697}]
['126-10 BEDELL STREET', 'QUEENS', {u'lat': 40.6803082, u'lng': -73.7744362}]
['4318 KATONAH AVENUE', 'BRONX', {u'lat': 40.8992496, u'lng': -73.8674827}]
['3050 WEBSTER AVENUE', 'BRONX', {u'lat': 40.8700644, u'lng': -73.8786331}]
['715 EAST 225 STREET', 'BRONX', {u'lat': 40.8876485, u'lng': -73.8597946}]
['270 EAST 167 STREET', 'BRONX', {u'lat': 40.8332671, u'lng': -73.9140498}]
['2151 WASHINGTON AVENUE', 'BRONX', {u'lat': 40.8532108, u'lng': -73.8945818}]
['811 EAST 149 STREET', 'BRONX', {u'lat': 40.8127342, u'lng': -73.90568309999999}]
['1861 ANTHONY AVENUE', 'BRONX', {u'lat': 40.8478116, u'lng': -73.9036106}]
['758 COURTLANDT AVENUE', 'BRONX', {u'lat': 40.8214439, u'lng': -73.9169725}]
['510 EAST 141 STREET', 'BRONX', {u'lat': 40.8091983, u'lng': -73.9176267}]
['250 EAST 156 STREET', 'BRONX', {u'lat': 40.8230735, u'lng': -73.9213427}]
['690 EAST 183 STREET', 'BRONX', {u'lat': 40.852095, u'lng': -73.88573889999999}]
['2424 JEROME AVENUE', 'BRONX', {u'lat': 40.8620323, u'lng': -73.9016544}]
['261 EAST 163 STREET', 'BRONX', {u'lat': 40.8282592, u'lng': -73.9179077}]
['1070 CASTLE HILL AVENUE', 'BRONX', {u'lat': 40.829446, u'lng': -73.849749}]
['360 WEST 230 STREET', 'BRONX', {u'lat': 40.879985, u'lng': -73.9102922}]
['3352 OLINVILLE AVENUE', 'BRONX', {u'lat': 40.874754, u'lng': -73.867851}]
['1537 WASHINGTON AVENUE', 'BRONX', {u'lat': 40.838425, u'lng': -73.9028996}]
['165 BROWN PLACE', 'BRONX', {u'lat': 40.80641929999999, u'lng': -73.9214243}]
['1825 PROSPECT AVENUE', 'BRONX', {u'lat': 40.8422788, u'lng': -73.8909154}]
['2502 LORILLARD PLACE', 'BRONX', {u'lat': 40.858388, u'lng': -73.88701}]
['279 EAST 196 STREET', 'BRONX', {u'lat': 40.8667831, u'lng': -73.8905226}]
['1794 EAST 172 STREET', 'BRONX', {u'lat': 40.8325249, u'lng': -73.8669819}]
['1290 SPOFFORD AVENUE', 'BRONX', {u'lat': 40.8143895, u'lng': -73.8868743}]
['383 EAST 139 STREET', 'BRONX', {u'lat': 40.810318, u'lng': -73.922949}]
['1550 VYSE AVENUE', 'BRONX', {u'lat': 40.83421, u'lng': -73.88707219999999}]
['3200 JEROME AVENUE', 'BRONX', {u'lat': 40.8774791, u'lng': -73.8870256}]
['360 EAST 168 STREET', 'BRONX', {u'lat': 40.83283429999999, u'lng': -73.911774}]
['2703 WEBSTER AVENUE', 'BRONX', {u'lat': 40.864875, u'lng': -73.88792099999999}]
["450 SAINT PAUL'S PLACE", 'BRONX', {u'lat': 40.83616960000001, u'lng': -73.90490129999999}]
['2111 CROTONA AVENUE', 'BRONX', {u'lat': 40.8486222, u'lng': -73.8884388}]
